Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
1476,17,19-07-2025 23:15,Wrigley Field,Chicago Cubs,Boston Red Sox,6,0,Chicago Cubs
1477,17,19-07-2025 23:15,Chase Field,Arizona Diamondbacks,St. Louis Cardinals,10,1,Arizona Diamondbacks
1478,17,19-07-2025 23:15,Truist Park,Atlanta Braves,New York Yankees,9,12,New York Yankees
1479,17,20-07-2025 00:10,Coors Field,Colorado Rockies,Minnesota Twins,10,6,Colorado Rockies
1480,17,20-07-2025 01:10,Dodger Stadium,Los Angeles Dodgers,Milwaukee Brewers,7,8,Milwaukee Brewers
1481,17,20-07-2025 01:40,T-Mobile Park,Seattle Mariners,Houston Astros,7,6,Seattle Mariners
1482,17,20-07-2025 16:05,Rogers Centre,Toronto Blue Jays,San Francisco Giants,8,6,Toronto Blue Jays
1483,17,20-07-2025 16:10,George M. Steinbrenner Field,Tampa Bay Rays,Baltimore Orioles,3,5,Baltimore Orioles
1484,17,20-07-2025 17:35,Nationals Park,Washington Nationals,San Diego Padres,1,8,San Diego Padres
1485,17,20-07-2025 17:35,Citizens Bank Park,Philadelphia Phillies,Los Angeles Angels,2,8,Los Angeles Angels
1486,17,20-07-2025 17:35,PNC Park,Pittsburgh Pirates,Chicago White Sox,2,7,Chicago White Sox
1487,17,20-07-2025 17:35,Truist Park,Atlanta Braves,New York Yankees,2,4,New York Yankees
1488,17,20-07-2025 17:40,Citi Field,New York Mets,Cincinnati Reds,3,2,New York Mets
1489,17,20-07-2025 17:40,Progressive Field,Cleveland Guardians,Athletics,8,2,Cleveland Guardians
1490,17,20-07-2025 17:40,loanDepot park,Miami Marlins,Kansas City Royals,4,7,Kansas City Royals
1491,17,20-07-2025 18:20,Wrigley Field,Chicago Cubs,Boston Red Sox,1,6,Boston Red Sox
1493,17,20-07-2025 19:10,Coors Field,Colorado Rockies,Minnesota Twins,1,7,Minnesota Twins
1494,17,20-07-2025 20:10,T-Mobile Park,Seattle Mariners,Houston Astros,3,11,Houston Astros
1495,17,20-07-2025 20:10,Chase Field,Arizona Diamondbacks,St. Louis Cardinals,5,3,Arizona Diamondbacks
1496,17,20-07-2025 20:10,Dodger Stadium,Los Angeles Dodgers,Milwaukee Brewers,5,6,Milwaukee Brewers
1492,17,20-07-2025 23:10,Globe Life Field,Texas Rangers,Detroit Tigers,1,2,Detroit Tigers
1497,17,21-07-2025 22:40,Progressive Field,Cleveland Guardians,Baltimore Orioles,10,5,Cleveland Guardians
1498,17,21-07-2025 22:40,PNC Park,Pittsburgh Pirates,Detroit Tigers,3,0,Pittsburgh Pirates
1499,17,21-07-2025 22:40,loanDepot park,Miami Marlins,San Diego Padres,1,2,San Diego Padres
1500,17,21-07-2025 22:45,Nationals Park,Washington Nationals,Cincinnati Reds,10,8,Washington Nationals
1501,17,21-07-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Boston Red Sox,3,2,Philadelphia Phillies
1502,17,21-07-2025 23:07,Rogers Centre,Toronto Blue Jays,New York Yankees,4,1,Toronto Blue Jays
1503,17,21-07-2025 23:10,Citi Field,New York Mets,Los Angeles Angels,7,5,New York Mets
1504,17,21-07-2025 23:15,Truist Park,Atlanta Braves,San Francisco Giants,9,5,Atlanta Braves
1505,17,21-07-2025 23:35,George M. Steinbrenner Field,Tampa Bay Rays,Chicago White Sox,3,8,Chicago White Sox
1506,17,22-07-2025 00:05,Wrigley Field,Chicago Cubs,Kansas City Royals,4,12,Kansas City Royals
1507,17,22-07-2025 00:05,Globe Life Field,Texas Rangers,Athletics,7,2,Texas Rangers
1508,17,22-07-2025 00:40,Coors Field,Colorado Rockies,St. Louis Cardinals,2,6,St. Louis Cardinals
1509,17,22-07-2025 01:40,Chase Field,Arizona Diamondbacks,Houston Astros,3,6,Houston Astros
1510,17,22-07-2025 01:40,T-Mobile Park,Seattle Mariners,Milwaukee Brewers,0,6,Milwaukee Brewers
1511,17,22-07-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Minnesota Twins,5,2,Los Angeles Dodgers
1512,17,22-07-2025 22:40,Progressive Field,Cleveland Guardians,Baltimore Orioles,6,3,Cleveland Guardians
1513,17,22-07-2025 22:40,PNC Park,Pittsburgh Pirates,Detroit Tigers,8,5,Pittsburgh Pirates
1514,17,22-07-2025 22:40,loanDepot park,Miami Marlins,San Diego Padres,4,3,Miami Marlins
1515,17,22-07-2025 22:45,Nationals Park,Washington Nationals,Cincinnati Reds,6,1,Washington Nationals
1516,17,22-07-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Boston Red Sox,4,1,Philadelphia Phillies
1520,17,22-07-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Chicago White Sox,4,3,Tampa Bay Rays
1517,17,22-07-2025 23:07,Rogers Centre,Toronto Blue Jays,New York Yankees,4,5,New York Yankees
1518,17,22-07-2025 23:10,Citi Field,New York Mets,Los Angeles Angels,3,2,New York Mets
1519,17,22-07-2025 23:15,Truist Park,Atlanta Braves,San Francisco Giants,0,9,San Francisco Giants
1521,17,23-07-2025 00:05,Wrigley Field,Chicago Cubs,Kansas City Royals,6,0,Chicago Cubs
1522,17,23-07-2025 00:05,Globe Life Field,Texas Rangers,Athletics,6,2,Texas Rangers
1523,17,23-07-2025 00:40,Coors Field,Colorado Rockies,St. Louis Cardinals,8,4,Colorado Rockies
1524,17,23-07-2025 01:40,Chase Field,Arizona Diamondbacks,Houston Astros,1,3,Houston Astros
1525,17,23-07-2025 01:40,T-Mobile Park,Seattle Mariners,Milwaukee Brewers,1,0,Seattle Mariners
1526,17,23-07-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Minnesota Twins,7,10,Minnesota Twins
1527,18,23-07-2025 16:05,Nationals Park,Washington Nationals,Cincinnati Reds,0,5,Cincinnati Reds
1528,18,23-07-2025 16:10,loanDepot park,Miami Marlins,San Diego Padres,3,2,Miami Marlins
1529,18,23-07-2025 16:15,Truist Park,Atlanta Braves,San Francisco Giants,3,9,San Francisco Giants
1530,18,23-07-2025 16:35,PNC Park,Pittsburgh Pirates,Detroit Tigers,6,1,Pittsburgh Pirates
1531,18,23-07-2025 17:10,Citi Field,New York Mets,Los Angeles Angels,6,3,New York Mets
1532,18,23-07-2025 18:20,Wrigley Field,Chicago Cubs,Kansas City Royals,4,8,Kansas City Royals
1533,18,23-07-2025 19:10,Coors Field,Colorado Rockies,St. Louis Cardinals,6,0,Colorado Rockies
1534,18,23-07-2025 19:40,Chase Field,Arizona Diamondbacks,Houston Astros,3,4,Houston Astros
1535,18,23-07-2025 19:40,T-Mobile Park,Seattle Mariners,Milwaukee Brewers,2,10,Milwaukee Brewers
1536,18,23-07-2025 20:10,Dodger Stadium,Los Angeles Dodgers,Minnesota Twins,4,3,Los Angeles Dodgers
1537,18,23-07-2025 22:40,Progressive Field,Cleveland Guardians,Baltimore Orioles,3,2,Cleveland Guardians
1539,18,23-07-2025 23:07,Rogers Centre,Toronto Blue Jays,New York Yankees,8,4,Toronto Blue Jays
1538,18,23-07-2025 23:10,Citizens Bank Park,Philadelphia Phillies,Boston Red Sox,8,9,Boston Red Sox
1540,18,23-07-2025 23:35,George M. Steinbrenner Field,Tampa Bay Rays,Chicago White Sox,9,11,Chicago White Sox
1541,18,24-07-2025 00:05,Globe Life Field,Texas Rangers,Athletics,2,1,Texas Rangers
1542,18,24-07-2025 17:10,Progressive Field,Cleveland Guardians,Baltimore Orioles,3,4,Baltimore Orioles
1543,18,24-07-2025 22:40,Comerica Park,Detroit Tigers,Toronto Blue Jays,4,11,Toronto Blue Jays
1544,18,24-07-2025 23:45,Busch Stadium,St. Louis Cardinals,San Diego Padres,9,7,St. Louis Cardinals
1545,18,25-07-2025 00:10,Daikin Park,Houston Astros,Athletics,2,5,Athletics
1546,18,25-07-2025 01:38,Angel Stadium,Los Angeles Angels,Seattle Mariners,2,4,Seattle Mariners
1547,18,25-07-2025 20:10,American Family Field,Milwaukee Brewers,Miami Marlins,1,5,Miami Marlins
1548,18,25-07-2025 22:40,PNC Park,Pittsburgh Pirates,Arizona Diamondbacks,0,1,Arizona Diamondbacks
1549,18,25-07-2025 23:05,Oriole Park at Camden Yards,Baltimore Orioles,Colorado Rockies,5,6,Colorado Rockies
1550,18,25-07-2025 23:05,Yankee Stadium,New York Yankees,Philadelphia Phillies,5,12,Philadelphia Phillies
1551,18,25-07-2025 23:10,Fenway Park,Boston Red Sox,Los Angeles Dodgers,2,5,Los Angeles Dodgers
1552,18,25-07-2025 23:10,Great American Ball Park,Cincinnati Reds,Tampa Bay Rays,7,2,Cincinnati Reds
1553,18,25-07-2025 23:10,Comerica Park,Detroit Tigers,Toronto Blue Jays,2,6,Toronto Blue Jays
1554,18,25-07-2025 23:15,Busch Stadium,St. Louis Cardinals,San Diego Padres,3,0,St. Louis Cardinals
1555,18,25-07-2025 23:40,Rate Field,Chicago White Sox,Chicago Cubs,12,5,Chicago White Sox
1556,18,26-07-2025 00:05,Globe Life Field,Texas Rangers,Atlanta Braves,8,3,Texas Rangers
1558,18,26-07-2025 00:10,Daikin Park,Houston Astros,Athletics,3,15,Athletics
1559,18,26-07-2025 00:10,Target Field,Minnesota Twins,Washington Nationals,1,0,Minnesota Twins
1560,18,26-07-2025 01:38,Angel Stadium,Los Angeles Angels,Seattle Mariners,3,2,Los Angeles Angels
1561,18,26-07-2025 02:15,Oracle Park,San Francisco Giants,New York Mets,1,8,New York Mets
1562,18,26-07-2025 17:05,Yankee Stadium,New York Yankees,Philadelphia Phillies,4,9,Philadelphia Phillies
1557,18,26-07-2025 18:40,Kauffman Stadium,Kansas City Royals,Cleveland Guardians,5,3,Kansas City Royals
1563,18,26-07-2025 22:10,Comerica Park,Detroit Tigers,Toronto Blue Jays,1,6,Toronto Blue Jays
1564,18,26-07-2025 22:40,PNC Park,Pittsburgh Pirates,Arizona Diamondbacks,2,0,Pittsburgh Pirates
1565,18,26-07-2025 22:40,Great American Ball Park,Cincinnati Reds,Tampa Bay Rays,6,2,Cincinnati Reds
1566,18,26-07-2025 23:05,Oriole Park at Camden Yards,Baltimore Orioles,Colorado Rockies,18,0,Baltimore Orioles
1567,18,26-07-2025 23:05,Globe Life Field,Texas Rangers,Atlanta Braves,6,5,Texas Rangers
1568,18,26-07-2025 23:10,Daikin Park,Houston Astros,Athletics,1,5,Athletics
1569,18,26-07-2025 23:10,Target Field,Minnesota Twins,Washington Nationals,3,9,Washington Nationals
1570,18,26-07-2025 23:10,Rate Field,Chicago White Sox,Chicago Cubs,1,6,Chicago Cubs
1571,18,26-07-2025 23:10,American Family Field,Milwaukee Brewers,Miami Marlins,4,7,Miami Marlins
1572,18,26-07-2025 23:15,Kauffman Stadium,Kansas City Royals,Cleveland Guardians,4,6,Cleveland Guardians
1573,18,26-07-2025 23:15,Fenway Park,Boston Red Sox,Los Angeles Dodgers,4,2,Boston Red Sox
1574,18,26-07-2025 23:15,Busch Stadium,St. Louis Cardinals,San Diego Padres,1,3,San Diego Padres
1575,18,27-07-2025 01:05,Oracle Park,San Francisco Giants,New York Mets,1,2,New York Mets
1576,18,27-07-2025 01:38,Angel Stadium,Los Angeles Angels,Seattle Mariners,2,7,Seattle Mariners
1577,18,27-07-2025 17:35,Oriole Park at Camden Yards,Baltimore Orioles,Colorado Rockies,5,1,Baltimore Orioles
1578,18,27-07-2025 17:35,Fenway Park,Boston Red Sox,Los Angeles Dodgers,4,3,Boston Red Sox
1579,18,27-07-2025 17:35,PNC Park,Pittsburgh Pirates,Arizona Diamondbacks,6,0,Pittsburgh Pirates
1580,18,27-07-2025 17:35,Yankee Stadium,New York Yankees,Philadelphia Phillies,4,3,New York Yankees
1581,18,27-07-2025 17:40,Great American Ball Park,Cincinnati Reds,Tampa Bay Rays,2,1,Cincinnati Reds
1582,18,27-07-2025 17:40,Comerica Park,Detroit Tigers,Toronto Blue Jays,10,4,Detroit Tigers
1583,18,27-07-2025 18:10,Kauffman Stadium,Kansas City Royals,Cleveland Guardians,4,1,Kansas City Royals
1584,18,27-07-2025 18:10,Daikin Park,Houston Astros,Athletics,1,7,Athletics
1585,18,27-07-2025 18:10,Target Field,Minnesota Twins,Washington Nationals,2,7,Washington Nationals
1586,18,27-07-2025 18:10,Rate Field,Chicago White Sox,Chicago Cubs,4,5,Chicago Cubs
1587,18,27-07-2025 18:10,American Family Field,Milwaukee Brewers,Miami Marlins,3,2,Milwaukee Brewers
1588,18,27-07-2025 18:15,Busch Stadium,St. Louis Cardinals,San Diego Padres,2,9,San Diego Padres
1589,18,27-07-2025 18:35,Globe Life Field,Texas Rangers,Atlanta Braves,8,1,Texas Rangers
1591,18,27-07-2025 20:07,Angel Stadium,Los Angeles Angels,Seattle Mariners,4,1,Los Angeles Angels
1590,18,27-07-2025 23:10,Oracle Park,San Francisco Giants,New York Mets,3,5,New York Mets
1592,18,28-07-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,Toronto Blue Jays,11,4,Baltimore Orioles
1593,18,28-07-2025 22:40,Progressive Field,Cleveland Guardians,Colorado Rockies,6,8,Colorado Rockies
1594,18,28-07-2025 22:40,Comerica Park,Detroit Tigers,Arizona Diamondbacks,5,1,Detroit Tigers
1595,18,28-07-2025 23:05,Yankee Stadium,New York Yankees,Tampa Bay Rays,2,4,Tampa Bay Rays
1596,18,28-07-2025 23:10,Great American Ball Park,Cincinnati Reds,Los Angeles Dodgers,2,5,Los Angeles Dodgers
1597,18,28-07-2025 23:40,Target Field,Minnesota Twins,Boston Red Sox,5,4,Minnesota Twins
1598,18,28-07-2025 23:40,Kauffman Stadium,Kansas City Royals,Atlanta Braves,7,10,Atlanta Braves
1599,18,28-07-2025 23:40,Rate Field,Chicago White Sox,Philadelphia Phillies,6,2,Chicago White Sox
1600,18,28-07-2025 23:40,American Family Field,Milwaukee Brewers,Chicago Cubs,8,4,Milwaukee Brewers
1601,18,28-07-2025 23:45,Busch Stadium,St. Louis Cardinals,Miami Marlins,7,1,St. Louis Cardinals
1602,18,29-07-2025 00:10,Daikin Park,Houston Astros,Washington Nationals,1,2,Washington Nationals
1603,18,29-07-2025 01:38,Angel Stadium,Los Angeles Angels,Texas Rangers,6,4,Los Angeles Angels
1604,18,29-07-2025 01:40,Petco Park,San Diego Padres,New York Mets,7,6,San Diego Padres
1605,18,29-07-2025 01:45,Oracle Park,San Francisco Giants,Pittsburgh Pirates,5,6,Pittsburgh Pirates
1606,18,29-07-2025 02:05,Sutter Health Park,Athletics,Seattle Mariners,1,3,Seattle Mariners
194,18,29-07-2025 16:35,Oriole Park at Camden Yards,Baltimore Orioles,Toronto Blue Jays,16,4,Baltimore Orioles
1607,18,29-07-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,Toronto Blue Jays,3,2,Baltimore Orioles
1608,18,29-07-2025 22:40,Progressive Field,Cleveland Guardians,Colorado Rockies,10,4,Cleveland Guardians
1609,18,29-07-2025 22:40,Comerica Park,Detroit Tigers,Arizona Diamondbacks,12,2,Detroit Tigers
1610,18,29-07-2025 23:05,Yankee Stadium,New York Yankees,Tampa Bay Rays,7,5,New York Yankees
1611,18,29-07-2025 23:10,Great American Ball Park,Cincinnati Reds,Los Angeles Dodgers,4,5,Los Angeles Dodgers
1612,18,29-07-2025 23:40,Target Field,Minnesota Twins,Boston Red Sox,5,8,Boston Red Sox
1613,18,29-07-2025 23:40,Kauffman Stadium,Kansas City Royals,Atlanta Braves,9,6,Kansas City Royals
1614,18,29-07-2025 23:40,Rate Field,Chicago White Sox,Philadelphia Phillies,3,6,Philadelphia Phillies
1615,18,29-07-2025 23:40,American Family Field,Milwaukee Brewers,Chicago Cubs,9,3,Milwaukee Brewers
1616,18,29-07-2025 23:45,Busch Stadium,St. Louis Cardinals,Miami Marlins,0,5,Miami Marlins
1617,18,30-07-2025 00:10,Daikin Park,Houston Astros,Washington Nationals,7,4,Houston Astros
1618,18,30-07-2025 01:38,Angel Stadium,Los Angeles Angels,Texas Rangers,8,5,Los Angeles Angels
1619,18,30-07-2025 01:40,Petco Park,San Diego Padres,New York Mets,7,1,San Diego Padres
1620,18,30-07-2025 01:45,Oracle Park,San Francisco Giants,Pittsburgh Pirates,1,3,Pittsburgh Pirates
1621,18,30-07-2025 02:05,Sutter Health Park,Athletics,Seattle Mariners,6,1,Athletics
1622,19,30-07-2025 16:35,Oriole Park at Camden Yards,Baltimore Orioles,Toronto Blue Jays,5,9,Toronto Blue Jays
1623,19,30-07-2025 17:10,Comerica Park,Detroit Tigers,Arizona Diamondbacks,7,2,Detroit Tigers
1624,19,30-07-2025 17:10,Target Field,Minnesota Twins,Boston Red Sox,1,13,Boston Red Sox
1625,19,30-07-2025 18:10,Daikin Park,Houston Astros,Washington Nationals,9,1,Houston Astros
1626,19,30-07-2025 18:10,Kauffman Stadium,Kansas City Royals,Atlanta Braves,1,0,Kansas City Royals
1627,19,30-07-2025 18:10,Rate Field,Chicago White Sox,Philadelphia Phillies,9,3,Chicago White Sox
1628,19,30-07-2025 18:10,American Family Field,Milwaukee Brewers,Chicago Cubs,3,10,Chicago Cubs
1629,19,30-07-2025 19:45,Oracle Park,San Francisco Giants,Pittsburgh Pirates,1,2,Pittsburgh Pirates
1630,19,30-07-2025 20:10,Petco Park,San Diego Padres,New York Mets,5,0,San Diego Padres
1631,19,30-07-2025 22:40,Progressive Field,Cleveland Guardians,Colorado Rockies,5,0,Cleveland Guardians
1632,19,30-07-2025 23:05,Yankee Stadium,New York Yankees,Tampa Bay Rays,5,4,New York Yankees
1633,19,30-07-2025 23:10,Great American Ball Park,Cincinnati Reds,Los Angeles Dodgers,5,2,Cincinnati Reds
1634,19,30-07-2025 23:45,Busch Stadium,St. Louis Cardinals,Miami Marlins,0,2,Miami Marlins
1635,19,31-07-2025 01:38,Angel Stadium,Los Angeles Angels,Texas Rangers,3,6,Texas Rangers
1636,19,31-07-2025 02:05,Sutter Health Park,Athletics,Seattle Mariners,5,4,Athletics
1637,19,31-07-2025 17:05,Yankee Stadium,New York Yankees,Tampa Bay Rays,7,4,New York Yankees
1638,19,31-07-2025 23:10,Great American Ball Park,Cincinnati Reds,Atlanta Braves,11,12,Atlanta Braves
1639,19,08-01-2025 1:40:0,T-Mobile Park,Seattle Mariners,Texas Rangers,6,0,Seattle Mariners
1640,19,08-01-2025 16:40:0,Great American Ball Park,Cincinnati Reds,Atlanta Braves,3,2,Cincinnati Reds
1641,19,08-01-2025 18:20:0,Wrigley Field,Chicago Cubs,Baltimore Orioles,1,0,Chicago Cubs
1642,19,08-01-2025 22:45:0,Citizens Bank Park,Philadelphia Phillies,Detroit Tigers,5,4,Philadelphia Phillies
1643,19,08-01-2025 22:45:0,Nationals Park,Washington Nationals,Milwaukee Brewers,9,16,Milwaukee Brewers
1644,19,08-01-2025 23:7:0,Rogers Centre,Toronto Blue Jays,Kansas City Royals,3,9,Kansas City Royals
1645,19,08-01-2025 23:10:0,Fenway Park,Boston Red Sox,Houston Astros,2,1,Boston Red Sox
1646,19,08-01-2025 23:10:0,Citi Field,New York Mets,San Francisco Giants,3,4,San Francisco Giants
1647,19,08-01-2025 23:10:0,Progressive Field,Cleveland Guardians,Minnesota Twins,3,2,Cleveland Guardians
1648,19,08-01-2025 23:10:0,loanDepot park,Miami Marlins,New York Yankees,13,12,Miami Marlins
1649,19,08-01-2025 23:35:0,George M. Steinbrenner Field,Tampa Bay Rays,Los Angeles Dodgers,0,5,Los Angeles Dodgers
1650,19,08-02-2025 0:10:0,Coors Field,Colorado Rockies,Pittsburgh Pirates,17,16,Colorado Rockies
1651,19,08-02-2025 1:38:0,Angel Stadium,Los Angeles Angels,Chicago White Sox,3,6,Chicago White Sox
1652,19,08-02-2025 1:40:0,Petco Park,San Diego Padres,St. Louis Cardinals,4,1,San Diego Padres
1653,19,08-02-2025 2:5:0,Sutter Health Park,Athletics,Arizona Diamondbacks,5,1,Athletics
1654,19,08-02-2025 2:10:0,T-Mobile Park,Seattle Mariners,Texas Rangers,4,3,Seattle Mariners
1669,19,08-02-2025 17:10:0,George M. Steinbrenner Field,Tampa Bay Rays,Los Angeles Dodgers,4,0,Tampa Bay Rays
1655,19,08-02-2025 18:20:0,Wrigley Field,Chicago Cubs,Baltimore Orioles,3,4,Baltimore Orioles
1656,19,08-02-2025 19:7:0,Rogers Centre,Toronto Blue Jays,Kansas City Royals,4,2,Toronto Blue Jays
1657,19,08-02-2025 19:10:0,Coors Field,Colorado Rockies,Pittsburgh Pirates,8,5,Colorado Rockies
1658,19,08-02-2025 20:5:0,Citizens Bank Park,Philadelphia Phillies,Detroit Tigers,5,7,Detroit Tigers
1659,19,08-02-2025 20:5:0,Nationals Park,Washington Nationals,Milwaukee Brewers,2,8,Milwaukee Brewers
1660,19,08-02-2025 20:10:0,Fenway Park,Boston Red Sox,Houston Astros,7,3,Boston Red Sox
1661,19,08-02-2025 20:10:0,Citi Field,New York Mets,San Francisco Giants,12,6,New York Mets
1662,19,08-02-2025 20:10:0,T-Mobile Park,Seattle Mariners,Texas Rangers,4,6,Texas Rangers
1663,19,08-02-2025 20:10:0,Progressive Field,Cleveland Guardians,Minnesota Twins,5,4,Cleveland Guardians
1664,19,08-02-2025 20:10:0,loanDepot park,Miami Marlins,New York Yankees,2,0,Miami Marlins
1666,19,08-03-2025 2:5:0,Sutter Health Park,Athletics,Arizona Diamondbacks,2,7,Arizona Diamondbacks
1667,19,08-03-2025 2:7:0,Angel Stadium,Los Angeles Angels,Chicago White Sox,0,1,Chicago White Sox
1668,19,08-03-2025 2:10:0,Petco Park,San Diego Padres,St. Louis Cardinals,5,8,St. Louis Cardinals
1670,19,08-03-2025 15:35:0,Fenway Park,Boston Red Sox,Houston Astros,6,1,Boston Red Sox
1671,19,08-03-2025 16:10:0,George M. Steinbrenner Field,Tampa Bay Rays,Los Angeles Dodgers,0,3,Los Angeles Dodgers
1665,19,08-03-2025 17:5:0,Bristol Motor Speedway,Cincinnati Reds,Atlanta Braves,2,4,Atlanta Braves
1673,19,08-03-2025 17:35:0,Nationals Park,Washington Nationals,Milwaukee Brewers,3,14,Milwaukee Brewers
1674,19,08-03-2025 17:37:0,Rogers Centre,Toronto Blue Jays,Kansas City Royals,4,7,Kansas City Royals
1675,19,08-03-2025 17:40:0,Citi Field,New York Mets,San Francisco Giants,4,12,San Francisco Giants
1676,19,08-03-2025 17:40:0,Progressive Field,Cleveland Guardians,Minnesota Twins,4,5,Minnesota Twins
1677,19,08-03-2025 17:40:0,loanDepot park,Miami Marlins,New York Yankees,7,3,Miami Marlins
1678,19,08-03-2025 18:20:0,Wrigley Field,Chicago Cubs,Baltimore Orioles,5,3,Chicago Cubs
1679,19,08-03-2025 19:10:0,Coors Field,Colorado Rockies,Pittsburgh Pirates,5,9,Pittsburgh Pirates
1680,19,08-03-2025 20:5:0,Sutter Health Park,Athletics,Arizona Diamondbacks,4,6,Arizona Diamondbacks
1681,19,08-03-2025 20:7:0,Angel Stadium,Los Angeles Angels,Chicago White Sox,8,5,Los Angeles Angels
1682,19,08-03-2025 20:10:0,Petco Park,San Diego Padres,St. Louis Cardinals,7,3,San Diego Padres
1683,19,08-03-2025 20:10:0,T-Mobile Park,Seattle Mariners,Texas Rangers,5,4,Seattle Mariners
1672,19,08-03-2025 23:10:0,Citizens Bank Park,Philadelphia Phillies,Detroit Tigers,2,0,Philadelphia Phillies
1684,19,08-04-2025 22:40:0,PNC Park,Pittsburgh Pirates,San Francisco Giants,5,4,Pittsburgh Pirates
1685,19,08-04-2025 22:40:0,Comerica Park,Detroit Tigers,Minnesota Twins,6,3,Detroit Tigers
1686,19,08-04-2025 22:40:0,loanDepot park,Miami Marlins,Houston Astros,2,8,Houston Astros
1687,19,08-04-2025 22:45:0,Citizens Bank Park,Philadelphia Phillies,Baltimore Orioles,13,3,Philadelphia Phillies
1688,19,08-04-2025 23:10:0,Fenway Park,Boston Red Sox,Kansas City Royals,8,5,Boston Red Sox
1689,19,08-04-2025 23:10:0,Citi Field,New York Mets,Cleveland Guardians,6,7,Cleveland Guardians
1690,19,08-04-2025 23:15:0,Truist Park,Atlanta Braves,Milwaukee Brewers,1,3,Milwaukee Brewers
1691,19,08-05-2025 0:5:0,Wrigley Field,Chicago Cubs,Cincinnati Reds,2,3,Cincinnati Reds
1692,19,08-05-2025 0:5:0,Globe Life Field,Texas Rangers,New York Yankees,8,5,Texas Rangers
1693,19,08-05-2025 0:40:0,Coors Field,Colorado Rockies,Toronto Blue Jays,1,15,Toronto Blue Jays
1694,19,08-05-2025 1:38:0,Angel Stadium,Los Angeles Angels,Tampa Bay Rays,5,1,Los Angeles Angels
1695,19,08-05-2025 1:40:0,Chase Field,Arizona Diamondbacks,San Diego Padres,6,2,Arizona Diamondbacks
